EmpID,BiasInfluentialFactor,FitmentPercent
10288,Gender,81.792534
11146,LatestDegreeCGPA,55.512257
7755,MartialStatus,81.981865
15236,DegreeBranch,85.28837
3222,CurrentCompanyType,55.908226
11561,CurrentCompanyType,55.275463
3307,Gender,80.74284
12439,DegreeBranch,81.67025
10012,DegreeBranch,75.67414
19765,Gender,77.521774
18379,CurrentCompanyType,50.997395
11259,Gender,83.16746
24362,HighestDegree,78.90911
9486,YearsOfExperince,89.371284
9239,Gender,78.709045
15026,HighestDegree,83.8917
7309,DegreeBranch,89.80645
11248,HighestDegree,86.50502
13772,CurrentCompanyType,55.935036
18087,CurrentCompanyType,48.50742
6706,DegreeBranch,80.94613
6466,YearsOfExperince,80.879326
3899,CurrentCompanyType,49.081886
6214,DegreeBranch,82.6795
16314,YearsOfExperince,81.01076
2205,EmpScore,88.12884
16828,CurrentCompanyType,52.796368
15272,DegreeBranch,88.683716
19985,CurrentCompanyType,48.03887
2623,CurrentCompanyType,93.90078
17507,Gender,80.02459
5646,EmpScore,90.672356
15730,DegreeBranch,81.32553
5980,DegreeBranch,90.01744
14782,Gender,85.01831
20218,YearsOfExperince,88.63492
22307,CurrentCompanyType,54.268684
23382,YearsOfExperince,81.97869
7588,HighestDegree,89.61651
8651,EmpScore,74.41385
9204,CurrentCompanyType,58.509975
22899,DegreeBranch,88.81184
13521,CurrentCompanyType,58.417015
7889,YearsOfExperince,73.108864
6617,DegreeBranch,76.94546
23128,Gender,82.342155
5220,DegreeBranch,83.941505
12816,CurrentCompanyType,51.026394
2087,CurrentCompanyType,59.13079
12886,YearsOfExperince,51.502407
19020,MartialStatus,77.48526
22703,CurrentCompanyType,80.75218
21126,YearsOfExperince,77.9252
6643,CurrentCompanyType,76.5479
21092,Gender,80.17266
10289,YearsOfExperince,82.80411
5555,DegreeBranch,79.63605
22930,CurrentCompanyType,93.850365
11076,DegreeBranch,93.76718
16101,DegreeBranch,81.692
12441,YearsOfExperince,79.33775
14596,LatestDegreeCGPA,56.101242
18935,DegreeBranch,79.55137
15475,DegreeBranch,83.501144
22398,MartialStatus,86.50402
4293,YearsOfExperince,75.97788
16870,YearsOfExperince,72.24122
10702,Gender,78.00898
20286,CurrentCompanyType,54.416687
5456,Gender,71.39326
9378,DegreeBranch,84.48057
18846,DegreeBranch,91.754875
13237,Gender,78.547195
5595,Gender,78.64379
24042,HighestDegree,79.78682
22885,Gender,83.67402
11019,CurrentCompanyType,53.05019
4024,DegreeBranch,77.125046
2283,EmpScore,52.773438
13323,CurrentCompanyType,58.323223
16290,YearsOfExperince,85.376175
19602,EmpScore,89.24038
22154,Ethinicity,76.92594
7575,Ethinicity,89.51318
7278,HighestDegree,84.344315
2346,LatestDegreeCGPA,49.905457
17122,CurrentCompanyType,57.503143
18382,CurrentCompanyType,54.8523
16129,CurrentCompanyType,55.52077
12357,CurrentCompanyType,54.754013
14214,CurrentCompanyType,54.38244
13095,DegreeBranch,91.89469
4832,Gender,76.09967
14308,Gender,79.632515
17772,DegreeBranch,83.974815
18188,YearsOfExperince,79.54591
2857,CurrentCompanyType,57.30279
10956,Gender,80.18615
5070,Gender,80.96474
15848,Gender,83.00264
10715,DegreeBranch,85.502754
16025,DegreeBranch,83.644966
23554,Ethinicity,81.2405
22534,CurrentCompanyType,64.50698
23198,CurrentCompanyType,58.146923
10660,Ethinicity,84.45421
3538,Gender,77.95974
12211,DegreeBranch,82.487724
21491,CurrentCompanyType,61.569996
12444,CurrentCompanyType,54.12934
17644,CurrentCompanyType,58.662235
12926,CurrentCompanyType,51.326073
6632,CurrentCompanyType,55.141895
10126,CurrentCompanyType,52.85353
5540,DegreeBranch,85.3899
12384,EmpScore,81.18557
5876,HighestDegree,47.433407
20622,Gender,81.48223
22368,Gender,81.64681
13462,Ethinicity,78.4322
22061,LatestDegreeCGPA,54.526066
15705,DegreeBranch,77.23848
22097,EmpScore,87.08443
12958,DegreeBranch,80.28326
4851,DegreeBranch,77.67087
7883,Gender,83.071106
5756,MartialStatus,84.01323
17721,EmpScore,78.43825
16907,CurrentCompanyType,52.037018
19456,Gender,80.23952
22092,DegreeBranch,83.07834
13297,DegreeBranch,56.78883
21212,CurrentCompanyType,56.69835
7873,DegreeBranch,83.12712
13873,MartialStatus,74.4356
8780,DegreeBranch,78.17081
10598,Gender,79.03463
24280,DegreeBranch,83.018196
6991,CurrentCompanyType,55.044388
2305,LatestDegreeCGPA,56.400013
5158,CurrentCompanyType,58.191677
18278,Ethinicity,80.10063
5040,DegreeBranch,87.769226
20907,Gender,81.96007
17492,YearsOfExperince,78.01961
3774,YearsOfExperince,80.508415
12502,CurrentCompanyType,58.071804
8556,CurrentCompanyType,46.369312
5508,EmpScore,79.86017
15208,CurrentCompanyType,52.062923
15141,Gender,77.10032
19509,DegreeBranch,79.99083
22949,DegreeBranch,79.2765
12971,Ethinicity,78.344666
23037,Gender,81.358505
12414,Gender,86.728165
9642,Gender,74.88613
8308,DegreeBranch,78.64115
2579,CurrentCompanyType,51.249775
11645,EmpScore,63.768826
18867,DegreeBranch,73.99996
19957,Gender,82.724106
23881,YearsOfExperince,78.49128
9638,CurrentCompanyType,53.81011
3856,EmpScore,89.547775
3925,Gender,78.756546
3779,YearsOfExperince,77.49693
16363,DegreeBranch,86.38708
15163,DegreeBranch,79.29795
22477,CurrentCompanyType,59.595856
16226,Gender,77.22214
2666,DegreeBranch,81.26535
16847,Gender,82.69393
20237,DegreeBranch,90.80581
2651,EmpScore,89.024315
12344,CurrentCompanyType,55.656116
6383,CurrentCompanyType,92.23971
9587,Gender,79.16084
12467,Gender,79.10156
8374,YearsOfExperince,86.056694
12171,CurrentCompanyType,51.89703
21586,DegreeBranch,78.61641
11060,Gender,77.0272
6261,Gender,83.310486
16932,DegreeBranch,91.411644
16989,EmpScore,77.10506
14658,Gender,82.72627
18694,YearsOfExperince,80.48968
11880,Gender,76.39696
5170,Gender,80.539986
20400,EmpScore,89.599434
4063,HighestDegree,81.48543
22643,Gender,79.93463
19610,YearsOfExperince,81.44447
14934,CurrentCompanyType,55.60201
5762,Ethinicity,81.17605
15789,Gender,81.089874
18662,CurrentCompanyType,58.020203
23270,Gender,82.36583
5877,CurrentCompanyType,54.594563
23830,EmpScore,90.54884
19703,Ethinicity,78.66743
13181,DegreeBranch,83.89698
5950,YearsOfExperince,50.593204
16127,YearsOfExperince,78.31635
20134,CurrentCompanyType,54.342575
10718,MartialStatus,81.68668
17517,YearsOfExperince,79.36424
12152,Gender,82.59507
4284,CurrentCompanyType,53.97197
7991,LatestDegreeCGPA,55.09094
4121,Gender,78.35965
8025,CurrentCompanyType,52.751102
15685,DegreeBranch,74.70858
10689,CurrentCompanyType,67.664474
11428,CurrentCompanyType,53.029705
20817,MartialStatus,83.35101
23580,CurrentCompanyType,62.21164
3596,DegreeBranch,79.88434
14886,CurrentCompanyType,52.017082
16321,MartialStatus,81.23664
5502,DegreeBranch,78.989716
9588,Gender,80.96856
21475,CurrentCompanyType,52.402996
23457,Gender,77.714226
24006,YearsOfExperince,82.959465
17397,CurrentCompanyType,55.958176
4340,DegreeBranch,86.95902
8649,DegreeBranch,83.899605
13554,YearsOfExperince,77.55218
8328,CurrentCompanyType,53.20661
5768,DegreeBranch,82.54898
20564,LatestDegreeCGPA,55.52873
15383,DegreeBranch,84.068695
8575,YearsOfExperince,82.825424
17148,CurrentCompanyType,63.758736
6756,YearsOfExperince,88.87917
2022,LatestDegreeCGPA,56.40824
4536,Gender,81.31637
12215,Gender,80.544426
9572,Gender,76.35343
6511,YearsOfExperince,77.91799
17688,DegreeBranch,88.94029
10578,YearsOfExperince,76.352425
3787,MartialStatus,82.5446
5524,YearsOfExperince,84.05622
18230,DegreeBranch,92.189285
2731,YearsOfExperince,82.66827
4392,Gender,81.08599
4686,CurrentCompanyType,39.96346
19774,Gender,81.028275
16720,Gender,76.870094
23557,Gender,82.48511
21605,CurrentCompanyType,53.428654
6449,CurrentCompanyType,55.222992
5101,DegreeBranch,54.1326
5062,DegreeBranch,84.73852
21370,Gender,78.05973
18290,EmpScore,88.05606
18143,Gender,73.42469
5275,MartialStatus,77.3637
8521,Gender,78.60868
10811,Gender,84.02732
13597,DegreeBranch,81.46572
23781,Gender,83.68057
8479,DegreeBranch,82.71087
4429,HighestDegree,83.71353
9510,YearsOfExperince,80.33726
8872,CurrentCompanyType,54.299664
22318,Gender,78.41322
12500,LatestDegreeCGPA,49.083202
22659,HighestDegree,81.5005
7614,LatestDegreeCGPA,56.475445
19720,CurrentCompanyType,53.307472
7009,YearsOfExperince,80.31152
13466,DegreeBranch,90.033936
19282,CurrentCompanyType,61.21454
14170,CurrentCompanyType,60.312893
4139,Gender,83.4583
15313,Gender,73.95647
13608,CurrentCompanyType,54.290432
9790,DegreeBranch,87.9986
9252,Ethinicity,82.40267
14635,EmpScore,52.119694
17271,DegreeBranch,78.65478
14739,CurrentCompanyType,57.743477
20854,DegreeBranch,84.16597
15385,DegreeBranch,85.58703
16834,DegreeBranch,88.150246
22995,DegreeBranch,89.78443
9851,CurrentCompanyType,61.87881
21489,CurrentCompanyType,53.12129
9977,LatestDegreeCGPA,57.68623
6693,YearsOfExperince,60.28267
9478,YearsOfExperince,76.797775
17964,Gender,79.13795
11005,EmpScore,94.066315
24066,Ethinicity,83.76677
17737,DegreeBranch,81.81335
12345,Gender,82.71516
22377,DegreeBranch,88.05954
6535,Gender,80.200485
20962,Ethinicity,80.90514
3417,DegreeBranch,83.52013
14209,CurrentCompanyType,51.70751
10571,CurrentCompanyType,55.202663
19011,CurrentCompanyType,55.20057
4602,Ethinicity,82.41854
12066,YearsOfExperince,82.67196
14429,CurrentCompanyType,50.43318
16466,DegreeBranch,79.092285
17715,MartialStatus,83.2391
6549,CurrentCompanyType,53.993813
17354,Gender,82.7523
22978,Gender,81.75767
18767,CurrentCompanyType,53.259125
7762,Gender,76.28401
4595,YearsOfExperince,74.53288
23119,MartialStatus,83.55935
15276,LatestDegreeCGPA,65.74526
10101,DegreeBranch,76.09543
9370,Ethinicity,78.49561
10898,Gender,75.97179
22118,CurrentCompanyType,49.725403
19576,YearsOfExperince,76.697525
6040,YearsOfExperince,79.86699
17256,EmpScore,81.57798
2103,DegreeBranch,86.49355
14035,CurrentCompanyType,51.270557
13574,DegreeBranch,82.63011
2889,Gender,86.965416
16286,YearsOfExperince,78.39031
4987,CurrentCompanyType,53.670788
8757,DegreeBranch,85.558075
11460,CurrentCompanyType,53.355732
2422,CurrentCompanyType,47.348587
18160,HighestDegree,81.9712
15255,DegreeBranch,84.211266
10129,EmpScore,93.99629
23956,Gender,79.70369
12570,CurrentCompanyType,52.52761
11801,HighestDegree,77.66276
14195,Gender,82.22082
8688,DegreeBranch,91.24392
16407,Gender,81.16284
20505,DegreeBranch,46.46288
21474,CurrentCompanyType,50.796654
8557,YearsOfExperince,77.46732
9325,DegreeBranch,76.578575
2049,DegreeBranch,78.74022
2847,DegreeBranch,74.5046
6761,Gender,70.149536
13424,DegreeBranch,81.855354
2030,EmpScore,95.411
7149,YearsOfExperince,78.47803
5704,Gender,86.0395
11374,DegreeBranch,85.8565
10403,Gender,77.99538
18727,EmpScore,87.74029
23031,YearsOfExperince,85.51835
6722,CurrentCompanyType,48.50988
23916,Gender,80.29652
16604,DegreeBranch,76.9748
4600,CurrentCompanyType,57.7294
6025,Gender,78.21066
11579,DegreeBranch,90.630974
19437,YearsOfExperince,92.091545
12548,EmpScore,84.975494
19144,DegreeBranch,75.7316
8202,Gender,82.68454
10838,EmpScore,82.49629
4922,DegreeBranch,87.314865
5665,CurrentCompanyType,54.673195
8070,DegreeBranch,83.219505
8596,YearsOfExperince,87.2637
2194,Gender,84.0448
11513,Ethinicity,82.50449
21788,DegreeBranch,80.745125
12504,YearsOfExperince,88.16062
16131,Gender,85.063446
21168,DegreeBranch,81.06843
18905,Gender,78.97503
12267,CurrentCompanyType,74.56526
2823,HighestDegree,88.129555
8687,CurrentCompanyType,52.62179
23415,CurrentCompanyType,56.430473
20471,YearsOfExperince,80.91647
8567,CurrentCompanyType,59.142143
17296,YearsOfExperince,79.26518
5812,Gender,85.21276
4852,Ethinicity,77.27429
8334,YearsOfExperince,87.82977
22009,CurrentCompanyType,57.76107
13607,CurrentCompanyType,54.606014
2244,YearsOfExperince,80.43693
4801,DegreeBranch,78.55842
9991,CurrentCompanyType,56.8234
15095,EmpScore,89.43494
17331,DegreeBranch,76.3177
20744,Gender,75.355705
17921,DegreeBranch,82.87305
19973,DegreeBranch,80.95705
12481,CurrentCompanyType,55.205727
14560,Gender,74.74265
6169,Gender,87.32316
2653,DegreeBranch,76.74903
24001,EmpScore,81.03689
13916,Gender,77.12931
23824,HighestDegree,85.85321
24086,YearsOfExperince,78.61624
8240,YearsOfExperince,81.30383
15604,MartialStatus,81.51922
21385,DegreeBranch,80.59222
14826,CurrentCompanyType,52.136734
18829,CurrentCompanyType,56.741714
21783,Gender,82.601204
12802,DegreeBranch,78.38488
8902,MartialStatus,81.58896
6079,CurrentCompanyType,55.070175
23492,LatestDegreeCGPA,57.55018
8510,DegreeBranch,81.99526
21617,YearsOfExperince,78.661255
19728,HighestDegree,85.10215
3073,YearsOfExperince,83.09229
8543,DegreeBranch,83.06267
23463,DegreeBranch,80.905785
8830,CurrentCompanyType,57.506947
4480,Gender,77.612564
9464,DegreeBranch,89.754684
11848,Gender,74.47464
9586,DegreeBranch,91.37466
17818,DegreeBranch,86.44646
21065,YearsOfExperince,80.83934
14987,Ethinicity,80.47125
12606,EmpScore,92.32057
19515,Gender,81.39998
13922,Gender,78.534966
8057,DegreeBranch,81.043434
17963,DegreeBranch,83.80592
10989,Gender,79.90593
16919,YearsOfExperince,86.81179
5530,Gender,80.86493
7296,Gender,79.36353
20111,Gender,78.96899
12470,CurrentCompanyType,52.82956
10925,DegreeBranch,79.7549
4918,CurrentCompanyType,57.038887
2009,YearsOfExperince,84.62885
18969,DegreeBranch,91.14356
7486,EmpScore,80.53372
20181,Gender,80.92477
23154,CurrentCompanyType,58.706432
22160,YearsOfExperince,78.77567
20197,HighestDegree,80.43077
4724,CurrentCompanyType,62.147514
7386,Gender,79.22563
22897,Gender,82.758705
16283,Gender,81.79622
16403,Ethinicity,77.35483
18252,DegreeBranch,76.22168
23364,DegreeBranch,81.42983
21572,Gender,73.56737
8869,CurrentCompanyType,57.40671
6363,HighestDegree,81.80942
19498,CurrentCompanyType,54.410545
4276,CurrentCompanyType,47.31058
20338,DegreeBranch,49.406116
2660,Gender,77.32705
22432,Gender,85.452614
5875,DegreeBranch,82.12962
5499,YearsOfExperince,81.95695
14794,CurrentCompanyType,59.16759
14346,LatestDegreeCGPA,74.47895
8088,CurrentCompanyType,51.537766
14263,CurrentCompanyType,49.790176
19092,DegreeBranch,95.48989
6052,DegreeBranch,78.03893
22037,Gender,75.35184
19689,Gender,78.747154
7382,Gender,76.78635
22047,Gender,78.91172
18610,YearsOfExperince,77.185234
4282,CurrentCompanyType,53.779316
11991,DegreeBranch,85.90659
5673,DegreeBranch,81.74248
5918,CurrentCompanyType,57.78824
17217,EmpScore,47.40738
4601,YearsOfExperince,81.89421
23608,YearsOfExperince,79.652336
23224,YearsOfExperince,85.70587
18976,MartialStatus,75.443985
10009,DegreeBranch,78.26805
7214,CurrentCompanyType,58.968044
22838,CurrentCompanyType,51.857204
8277,CurrentCompanyType,55.25792
8855,CurrentCompanyType,56.292103
12099,MartialStatus,79.16894
5470,DegreeBranch,82.34067
5191,EmpScore,88.92107
17240,DegreeBranch,94.8376
14990,Gender,83.32357
9220,DegreeBranch,82.72599
7377,DegreeBranch,92.818794
2922,DegreeBranch,77.50733
22507,DegreeBranch,76.21719
21271,Gender,79.99327
2981,EmpScore,73.61135
20479,Gender,82.73186
14252,DegreeBranch,76.80032
22624,EmpScore,88.83143
12431,DegreeBranch,82.58279
22957,Ethinicity,82.2577
11797,CurrentCompanyType,54.849068
8898,DegreeBranch,74.862465
11234,CurrentCompanyType,52.63554
11687,MartialStatus,84.92772
5425,DegreeBranch,91.50399
5308,Gender,82.63848
22325,HighestDegree,76.813034
3873,Gender,80.51569
9609,Gender,78.53973
10971,CurrentCompanyType,59.757954
13397,YearsOfExperince,82.150154
20247,YearsOfExperince,80.474045
17709,YearsOfExperince,80.64371
8508,YearsOfExperince,72.25765
10079,MartialStatus,86.46945
15943,DegreeBranch,83.959335
4291,DegreeBranch,74.381454
13501,DegreeBranch,81.14614
24180,DegreeBranch,82.79029
13594,CurrentCompanyType,90.363976
13372,YearsOfExperince,74.470825
2493,DegreeBranch,83.57506
7056,Gender,78.303696
13752,CurrentCompanyType,62.967766
3093,DegreeBranch,90.13961
20758,EmpScore,89.49804
9608,DegreeBranch,89.44253
16242,LatestDegreeCGPA,56.680176
23547,Gender,80.8342
9169,DegreeBranch,86.45514
19592,CurrentCompanyType,62.891186
14448,Gender,79.632286
23495,YearsOfExperince,81.12084
14870,Ethinicity,79.93875
4529,CurrentCompanyType,67.95049
23719,CurrentCompanyType,57.714504
11659,DegreeBranch,82.41888
4656,Gender,77.75772
8377,CurrentCompanyType,54.396027
8051,CurrentCompanyType,54.145298
22385,CurrentCompanyType,91.21944
18876,MartialStatus,79.708626
21743,CurrentCompanyType,59.50682
20732,DegreeBranch,81.444534
16342,DegreeBranch,79.438324
7370,DegreeBranch,83.93571
2300,CurrentCompanyType,55.89146
9664,DegreeBranch,81.25699
23289,DegreeBranch,76.63698
20208,DegreeBranch,91.482666
17676,DegreeBranch,78.37703
9780,DegreeBranch,92.806526
17143,DegreeBranch,80.49768
20504,LatestDegreeCGPA,53.300774
10759,CurrentCompanyType,61.334946
3735,YearsOfExperince,86.95847
2260,Gender,82.22173
20603,DegreeBranch,82.0556
18155,DegreeBranch,87.50609
9221,Gender,80.056435
18317,EmpScore,79.42658
15599,Gender,83.83624
11770,YearsOfExperince,80.34229
9696,CurrentCompanyType,62.34457
17120,MartialStatus,80.85109
16267,DegreeBranch,79.45829
8844,YearsOfExperince,91.98238
18049,YearsOfExperince,83.336716
21814,CurrentCompanyType,49.439243
21068,Gender,81.82188
18558,Gender,79.336174
7287,DegreeBranch,76.6409
9635,DegreeBranch,78.037415
21496,EmpScore,83.470955
15235,DegreeBranch,85.63723
16793,CurrentCompanyType,62.496925
7926,CurrentCompanyType,51.12354
6878,Gender,77.55898
4017,HighestDegree,85.20021
16990,YearsOfExperince,82.34164
17127,DegreeBranch,70.23152
9556,EmpScore,73.87237
11976,CurrentCompanyType,53.765064
10377,MartialStatus,83.4591
5293,YearsOfExperince,77.362755
18235,DegreeBranch,92.431946
9644,CurrentCompanyType,56.99489
21536,MartialStatus,74.195206
8170,CurrentCompanyType,53.88658
13679,DegreeBranch,82.52979
10423,CurrentCompanyType,56.80229
5518,YearsOfExperince,76.82209
21058,LatestDegreeCGPA,56.062817
22656,DegreeBranch,88.27114
3648,DegreeBranch,84.868004
24129,YearsOfExperince,85.905266
5899,CurrentCompanyType,51.95502
5921,LatestDegreeCGPA,55.60681
23165,DegreeBranch,82.3252
22222,DegreeBranch,82.62764
15681,YearsOfExperince,80.340385
23169,DegreeBranch,95.85285
17600,DegreeBranch,89.98303
9166,LatestDegreeCGPA,48.8865
17841,Gender,82.99911
23602,Ethinicity,78.823586
23318,EmpScore,91.77474
18778,CurrentCompanyType,55.22465
16451,EmpScore,81.75557
3881,DegreeBranch,91.974464
10826,HighestDegree,81.47686
6138,Gender,81.506935
12622,CurrentCompanyType,54.018757
11512,Ethinicity,88.64575
13903,DegreeBranch,83.65286
11053,DegreeBranch,81.41856
12427,Gender,75.821304
19793,CurrentCompanyType,52.091175
3908,Gender,79.16618
3885,CurrentCompanyType,89.63121
8343,YearsOfExperince,81.810616
20901,DegreeBranch,86.97616
13857,DegreeBranch,84.32002
12712,YearsOfExperince,92.93615
5653,Gender,78.70825
